x	y	group
0.559628297030287	0.770081414562763	20
0.549303220462887	0.78027227763596	20
0.546252886619236	0.77315971403968	20
0.534778895190718	0.77699329089002	20
0.532024099401894	0.772821823001049	20
0.52613568005352	0.773568147890331	20
0.513153371673345	0.789208464298307	20
0.507272530916301	0.790341240076135	20
0.507272530916301	0.790341240076135	21
0.497263228987649	0.787699470138809	21
0.488288311982116	0.791076004680125	21
0.481082048728217	0.785651850768758	21
0.471470542515754	0.791541480983067	21
0.459330993019642	0.788241743542081	21
0.441572593228388	0.794910529821793	21
0.424323634877789	0.793793814449166	21
0.415959723101053	0.806078157693719	21
0.411889046610873	0.80535054706091	21
0.406499025593145	0.813501323369543	21
0.457709300507887	0.812580510317521	22
0.466539603116196	0.810075042761372	22
0.472362544238766	0.814480219265422	22
0.482381810380745	0.813196028139761	22
0.488726003330953	0.808153824144251	22
0.488217831913733	0.804926810073672	22
0.496449516522935	0.793387701865598	22
0.504962582649815	0.792304765960421	22
0.617849246049659	0.721166381789832	23
0.640622221892979	0.733978738250973	23
0.644519160700394	0.732674505943203	23
0.578803488987114	0.725494145486412	24
0.587279236922586	0.730805970367159	24
0.587372338504399	0.732742680585242	24
0.589054430533186	0.731802870153794	24
0.592886544823697	0.73400692689293	24
0.593693909248688	0.7328502732759	24
0.593672904002818	0.734044923357338	24
0.593789511405546	0.734070838487891	24
0.593951168630915	0.73397257862124	24
0.594088166349956	0.733922123041448	24
0.594366623489785	0.733718260872591	24
0.593964749017846	0.73252128952407	24
0.598686056991545	0.733871524194622	24
0.600561853909093	0.731862848727527	24
0.612789080726611	0.734924139507913	24
0.617823046449478	0.743791060822638	24
0.631792150575742	0.751104265637823	24
0.51678528068796	0.738912686093006	25
0.519046639131908	0.735234314344692	25
0.529214367135787	0.73744637783498	25
0.540017953079011	0.732610026396781	25
0.545609872506389	0.734192832926708	25
0.550445017929845	0.729492593699754	25
0.556771167406396	0.737180263580986	25
0.567373085538556	0.740901415889348	25
0.570396027317272	0.736756242618017	25
0.587176286772983	0.732136022294125	25
0.563713169529446	0.720802576473428	26
0.573067108202414	0.72094323826582	26
0.464928798597084	0.722079046529227	27
0.469490488030801	0.726245112909859	27
0.473151903969445	0.72362016149913	27
0.481458877285387	0.726284056812816	27
0.496840041805061	0.738707118364206	27
0.505328177662709	0.730453772238945	27
0.513494422132959	0.730787445427838	27
0.516604848721351	0.72572757012576	27
0.536526043027481	0.723873153174923	27
0.541285937831049	0.720206293956224	27
0.541865857955112	0.717470859783513	27
0.539791855667713	0.716939862689803	27
0.543027968872186	0.714316000279098	27
0.555206259623045	0.719178741846293	27
0.490008722155334	0.718448477362214	28
0.490113134147618	0.718680954563014	28
0.490008722155334	0.718448477362214	29
0.510342215651411	0.729663149694046	29
0.483320747571882	0.721173678175268	30
0.490008722155334	0.718448477362214	30
0.397126735981741	0.887670108071612	4
0.406498871860755	0.889364392557749	4
0.409537164026351	0.88855581473055	4
0.429726581881058	0.904662080734352	4
0.446413740447445	0.909756635186749	4
0.479315703039897	0.906373135991406	4
0.49602933058439	0.898265567485587	4
0.504832086702887	0.901568241900795	4
0.432671388133866	0.748141991992703	31
0.437550160316624	0.758695381212347	31
0.446946263906212	0.762151224291008	31
0.454482613453376	0.759156545006972	31
0.462049509349422	0.768621503007303	31
0.466018851957557	0.769336179526285	31
0.475768970771644	0.7642143361148	31
0.489391022642694	0.765893649195758	31
0.500577862049005	0.760252936074539	31
0.506500290879963	0.762008857791452	31
0.518483569324259	0.757259678374716	31
0.520903200111046	0.749220805559498	31
0.43909721713805	0.746512471881499	32
0.443608124331453	0.745335871740937	32
0.452027973230984	0.750655134568594	32
0.462852218868445	0.747842002759903	32
0.467214202310289	0.756327589865911	32
0.475771471346689	0.751802787093025	32
0.476789737220977	0.752295693916529	32
0.477833816979494	0.751813020452683	32
0.484008427176395	0.759041325052249	32
0.492995038923373	0.758137472941078	32
0.496352145058616	0.761635624139684	32
0.442990809149787	0.82664578902111	33
0.465364834899019	0.825449954428291	33
0.478088806385261	0.829430968407897	33
0.489270067798776	0.822847791856739	33
0.4999178058005	0.821766561511506	33
0.501657759376909	0.815020171401611	33
0.505134204088511	0.814186626735188	33
0.430391601192799	0.860996950782879	34
0.446003441163543	0.865547052979178	34
0.465901282688659	0.858605566425752	34
0.474286353443657	0.860731167407514	34
0.478981655021395	0.859902218372357	34
0.485195082646749	0.849321113803641	34
0.489113257991107	0.8482365200942	34
0.496632834088053	0.853118685430806	34
0.505140282750307	0.852007844859402	34
0.403441575047822	0.84749640173755	35
0.414763488440835	0.853072161166682	35
0.419806457203348	0.8496175495023	35
0.426926543757863	0.85103055901211	35
0.434374332368623	0.84324780416406	35
0.443391067354166	0.843953384931866	35
0.466452503329984	0.858728224327388	35
0.461345979381518	0.714441833080567	36
0.461978991194185	0.709393612722358	36
0.471566182759465	0.705257061056539	36
0.481156375568789	0.709999702209234	36
0.488861038538312	0.707186475741966	36
0.491730017328527	0.710622895051217	36
0.499765573340118	0.709190887309203	36
0.509308292617951	0.714562548349426	36
0.526859830243831	0.709937591685573	36
0.540207887369289	0.717285759626807	36
0.439694757625453	0.728517392899492	37
0.449280103017077	0.730301929648347	37
0.453425337638902	0.727931012010536	37
0.460697387275875	0.732958196845188	37
0.46906210718639	0.732319275329411	37
0.470490517919702	0.737413309586026	37
0.468454448753271	0.742100282967745	37
0.477494382094951	0.745882977848307	37
0.477197959040149	0.752094484746162	37
0.382363540352634	0.82998214909797	38
0.385574493381778	0.831028888757258	38
0.38926333947221	0.822613939974626	38
0.394256949057747	0.81911550480029	38
0.393987763643002	0.815800607489752	38
0.406499025593145	0.813501323369543	38
0.29385073188124	0.806706230142699	39
0.305957312012108	0.804749005449622	39
0.35498628704866	0.813416234689551	39
0.360325679558462	0.821065433960711	39
0.372734530114856	0.8231979526936	39
0.373221041884815	0.826701078157779	39
0.520903200111046	0.749220805559498	40
0.529723692238418	0.749750998481693	40
0.536362500156627	0.746063246153694	40
0.54850305029825	0.751905878810995	40
0.549546591300915	0.756014714274962	40
0.558518699574135	0.754697832681875	40
0.565936441812525	0.758537095869064	40
0.463483652500407	0.878486236583234	41
0.471935855835621	0.874775790927414	41
0.474942255455192	0.868435181669679	41
0.498809785832566	0.867754805666709	41
0.505340026829034	0.864175877443648	41
0.87975872491393	0.603196875120829	42
0.880614832893851	0.604563455025092	42
0.787484666551383	0.639686714392441	43
0.807108167779273	0.632555104808279	43
0.818354330575887	0.622443882003837	43
0.853996739215794	0.615651774359673	43
0.767039874959935	0.683418361181688	44
0.769175277409875	0.676621183760593	44
0.770685556180724	0.674790880869009	44
0.773096068974816	0.673759964542091	44
0.773172319547727	0.672629415372768	44
0.774553641773011	0.669205124300271	44
0.776447597117263	0.667431957666774	44
0.777374992606857	0.667187020497812	44
0.778863842329029	0.664853009471606	44
0.780058768878956	0.664429556460098	44
0.782370025255733	0.661125460460678	44
0.781349913207789	0.655464043547312	44
0.76068329408755	0.648737078912387	45
0.773266497948757	0.644442857610425	45
0.927323241741688	0.398889934605592	46
0.927610855653552	0.39885681774818	46
0.92794825116022	0.398817921600901	46
0.929860403710518	0.398398590927775	46
0.930619678289485	0.397391363122905	46
0.927323241741688	0.398889934605592	47
0.92543001766502	0.399416336068034	47
0.92543001766502	0.399416336068034	48
0.927323241741688	0.398889934605592	48
0.918133230270548	0.403285398798546	49
0.92543001766502	0.399416336068034	49
0.918499749062758	0.404473795444453	50
0.918133230270548	0.403285398798546	50
0.918499749062758	0.404473795444453	51
0.918133230270548	0.403285398798546	51
0.912631411180939	0.413408940009675	52
0.915372818402074	0.410010469409154	52
0.914013425201977	0.4072792991363	52
0.918499749062758	0.404473795444453	52
0.908002242922883	0.46803565595861	53
0.910674785650707	0.466991095152149	53
0.911782266862789	0.458525405961215	53
0.916953730281207	0.454636492218528	53
0.912195105501076	0.436604981623359	53
0.914742115345209	0.429667947434165	53
0.912155979915354	0.424728882912304	53
0.912631411180939	0.413408940009675	53
0.950085984686244	0.502284436368126	54
0.952846473420912	0.501127545678264	54
0.951001338497783	0.493780751565563	54
0.954545454545454	0.488039315749136	54
0.949689496387859	0.485478464397741	54
0.953266005650555	0.479462386527605	54
0.950000731766175	0.475817083881024	54
0.951403635387549	0.470457929711862	54
0.94690638613976	0.46232923102391	54
0.853996739215794	0.615651774359673	55
0.858853312995437	0.612790839116901	55
0.858612442732454	0.609529192798901	55
0.864213825704159	0.609963826608615	55
0.865288259992315	0.611939480729654	55
0.866178569274062	0.608262435906976	55
0.870621188816859	0.605595129473404	55
0.873087985670355	0.607223512828906	55
0.876110235653316	0.604716291957137	55
0.879702979610379	0.604147109081867	55
0.882251951966192	0.605499334140871	55
0.893957234467828	0.601970340449038	55
0.894009556109507	0.600170121929287	55
0.897382550694994	0.59801898445128	55
0.896422415746254	0.597042788456791	55
0.898891059465894	0.593951792791659	55
0.899116041278632	0.59008832088664	55
0.905449308149344	0.588969852198392	55
0.906150836826226	0.577491339123971	55
0.837195089490748	0.643949003348372	1
0.8404545928706	0.637284811847147	1
0.855947516682814	0.637395010633399	1
0.871737672376098	0.626878290952528	1
0.872577044992653	0.624832518703895	1
0.881544690871636	0.62310710860158	1
0.903132858110746	0.63430481999256	1
0.928424183094804	0.492773713077847	56
0.934063152943355	0.482672534315909	56
0.932558414770938	0.476867566391607	56
0.936634631167062	0.461227676373617	56
0.934417899435436	0.457413333975534	56
0.935237497357727	0.455657506917197	56
0.935103539662073	0.45261687302606	56
0.934637264476037	0.452023053337413	56
0.939286014916624	0.449070587514745	56
0.807547859034154	0.684305962717722	5
0.82124850832077	0.689374412722413	5
0.834514198124669	0.687395063505757	5
0.842916542306396	0.688929403991567	5
0.844660612725408	0.68952360231452	5
0.844762215985379	0.689947244643182	5
0.857556821272393	0.688745061103476	5
0.858857544791089	0.690046167119871	5
0.864196129167112	0.688066722391859	5
0.866353999398093	0.683228285906629	5
0.872579661213234	0.682677390045066	5
0.876478639398524	0.677489644650168	5
0.885896786966348	0.680161973104991	5
0.914684100065198	0.491002820808534	57
0.90842846943637	0.486503032630551	57
0.909635860774669	0.480682903983917	57
0.80843039721284	0.671353940511195	6
0.82106726891287	0.67141027174499	6
0.822114695467066	0.673675018276354	6
0.827669567465938	0.677443310555979	6
0.844235193653212	0.683823241498198	6
0.8567483024695	0.683992803151042	6
0.86550543192265	0.678996743932569	6
0.875457026728558	0.67854372845057	6
0.878611348761688	0.491949879869738	58
0.878643126354665	0.491955944840895	58
0.878611348761688	0.491949879869738	65
0.878643126354665	0.491955944840895	65
0.878643126354665	0.491955944840895	66
0.889665769873709	0.488412122158139	66
0.8892950573727	0.485740931311797	66
0.900245451515902	0.489126183822761	66
0.903963805222849	0.486647768152867	66
0.905297421933083	0.479911232768323	66
0.878104639879638	0.492470218066584	67
0.878611348761688	0.491949879869738	67
0.878033582968549	0.492473345210739	68
0.878104639879638	0.492470218066584	68
0.878033582968549	0.492473345210739	69
0.878104639879638	0.492470218066584	69
0.875128094813194	0.493211994227498	70
0.875163411713581	0.493242931379303	70
0.875128094813194	0.493211994227498	71
0.875163411713581	0.493242931379303	71
0.875163411713581	0.493242931379303	72
0.878033582968549	0.492473345210739	72
0.823851956649185	0.551940156301948	58
0.831610825520896	0.543161828592897	58
0.833203086589841	0.534693297086319	58
0.839556512485792	0.535253336454736	58
0.84430301941416	0.529727132922524	58
0.844249774685654	0.525417941068163	58
0.846715417853737	0.525684008419258	58
0.848093815701172	0.523435085220264	58
0.850790056761644	0.523442191435766	58
0.854146509187986	0.514716357450639	58
0.858024097103941	0.513767592829492	58
0.861158913820734	0.498277128623661	58
0.868438003985671	0.494470934538205	58
0.875128094813194	0.493211994227498	58
0.823855610909643	0.552057981499484	59
0.823851956649185	0.551940156301948	59
0.823879771131948	0.552074184318942	60
0.823855610909643	0.552057981499484	60
0.823879771131948	0.552074184318942	61
0.823851956649185	0.551940156301948	61
0.823820871544451	0.552173059892733	62
0.823855610909643	0.552057981499484	62
0.823820871544451	0.552173059892733	63
0.823868345075941	0.552179976791082	63
0.823879771131948	0.552074184318942	63
0.82095970263664	0.575710450567833	64
0.821856705509743	0.572368168786851	64
0.819819866988875	0.567335298468129	64
0.822125005924513	0.564463135524254	64
0.820279332938019	0.557384966249783	64
0.823820871544451	0.552173059892733	64
0.836572196316286	0.51125985090916	73
0.847472038125269	0.490873529984281	73
0.859302430400281	0.488493562645413	73
0.86435259273066	0.490012648603093	73
0.872033672320584	0.488251752620606	73
0.881560464368832	0.490506360450889	73
0.804318517672209	0.612893646859141	74
0.812946305556333	0.609439224511912	74
0.820015148673365	0.60163083936182	74
0.819795591121033	0.59689431008318	74
0.892474040297135	0.40861489498586	75
0.899669916227393	0.409935187698833	75
0.901386363982885	0.414706349224894	75
0.905271338670927	0.415175852354861	75
0.892274757415579	0.40863792004509	76
0.892474040297135	0.40861489498586	76
0.892274757415579	0.40863792004509	77
0.892474040297135	0.40861489498586	77
0.905271338670927	0.415175852354861	78
0.905286842790197	0.415182200448968	78
0.905271338670927	0.415175852354861	79
0.905286842790197	0.415182200448968	79
0.905286842790197	0.415182200448968	80
0.91252176743998	0.41391108499861	80
0.870845785606134	0.436453613178425	81
0.873647939280911	0.435334007734476	81
0.884368465414332	0.413521885600215	81
0.892274757415579	0.40863792004509	81
0.771556206413744	0.589017370803963	82
0.76979997867114	0.585104295246343	82
0.774845909898356	0.583596011452562	82
0.773817334259108	0.578856450541124	82
0.778461776037848	0.572187947384363	82
0.7776896897339	0.566956758819378	82
0.781681461343734	0.563854202868953	82
0.780063962540778	0.560342454946483	82
0.784070892025761	0.560245569761145	82
0.783114181431381	0.552678237367246	82
0.790652339065347	0.549836016380948	82
0.791534068417765	0.544094816784572	82
0.796688412834332	0.544542290049537	82
0.797766847627066	0.536528242512068	82
0.800024821188483	0.541236062100188	82
0.802051118653319	0.537975031489327	82
0.801663863993164	0.532721527378049	82
0.798683125217921	0.530987115330356	82
0.800186824657973	0.529698611696379	82
0.801238868031284	0.525794584987037	82
0.79949041208423	0.524665599816182	82
0.801912274760623	0.524347275813995	82
0.805789631385505	0.512954135395296	82
0.801004499540415	0.508596571302613	82
0.800810640919263	0.499290278985433	82
0.797515051284588	0.496942480212648	82
0.856537593531935	0.561366595936527	83
0.852737949322644	0.553138501479002	83
0.856331540192828	0.550448738790442	83
0.853108469311921	0.548442479249007	83
0.856473269684031	0.534896542695257	83
0.863498870372736	0.526746051215134	83
0.864803325710574	0.527304479682185	83
0.870020070935194	0.524466238620014	83
0.875999398755115	0.523382165959135	83
0.856552328296767	0.561402223378175	84
0.856537593531935	0.561366595936527	84
0.856552328296767	0.561402223378175	85
0.856537593531935	0.561366595936527	85
0.865062431958944	0.572751066994036	86
0.860095136926636	0.569565033264985	86
0.856552328296767	0.561402223378175	86
0.86902565781843	0.561105455948107	87
0.86675729693337	0.557641511459717	87
0.860213513636825	0.559798570641845	87
0.85561727665716	0.557650133918009	87
0.876790143462279	0.566667429336221	88
0.887192048137785	0.562423143418267	88
0.891104106041005	0.553719765688129	88
0.890531110799372	0.551584356883916	88
0.891909892977781	0.54912721381041	88
0.891605968197844	0.545689610842559	88
0.89229433959811	0.54477225581332	88
0.892289684692142	0.542199277077952	88
0.892891533841392	0.541865223549192	88
0.892505048535675	0.541719019539765	88
0.892936314978594	0.541392026176388	88
0.892786121896086	0.540856575012889	88
0.893114591921792	0.540697010499649	88
0.892941316128684	0.540376791620366	88
0.89318160954896	0.540106601930888	88
0.893096087250966	0.539950496293213	88
0.898946612257714	0.53572411875466	88
0.898619989098152	0.523610142187246	88
0.866351229445122	0.346853158332877	89
0.892039388279198	0.365653971973659	89
0.909694414810533	0.37393659744646	89
0.921179178586157	0.384496571833043	89
0.923190395042039	0.385229820194243	90
0.921179178586157	0.384496571833043	90
0.921217572904294	0.385703397906913	91
0.921179178586157	0.384496571833043	91
0.919706602337693	0.388199294713442	92
0.921217572904294	0.385703397906913	92
0.920588293603256	0.388212607461576	93
0.921217572904294	0.385703397906913	93
0.85038618238366	0.454141879835081	94
0.849242114940242	0.449546107007411	94
0.862993200223051	0.446296067877602	94
0.859659869286651	0.439863548552883	94
0.866477223525983	0.429843289229657	94
0.86583917316886	0.421710894593309	94
0.861635115133244	0.416282571440661	94
0.864375791086796	0.414202782651747	94
0.863406730657093	0.403532468770217	94
0.68085386507144	0.64533311299773	95
0.679708720808805	0.643266258322643	95
0.655258422795713	0.674774772708128	96
0.665412801011246	0.672335442502667	96
0.668135087247021	0.666682554241795	96
0.675611690986054	0.663141621630362	96
0.674160196849655	0.659376267177739	96
0.676741908664614	0.657727938151485	96
0.592772708066427	0.69131548235171	97
0.612769882875053	0.694205885406395	97
0.62798454205917	0.689164676605112	97
0.644933692472435	0.676924583260499	97
0.747683251083476	0.63897293755633	98
0.745142165476261	0.630211997178117	98
0.748437524512352	0.625685062455303	98
0.749293555626078	0.617705078361014	98
0.747286994076164	0.613141900489412	98
0.767535311518367	0.536331013265828	99
0.767830273422977	0.539176218982026	99
0.774587650563106	0.541159643634166	99
0.781364840484352	0.538069121261918	99
0.787737540405567	0.536974388851396	99
0.79162882435399	0.525202377052537	99
0.803182951906949	0.518492088529954	99
0.863406730657093	0.403532468770217	100
0.864741847989349	0.397299689275973	100
0.864289115103389	0.395264813849816	100
0.869341701142618	0.390858357323029	100
0.867594553305854	0.386158450680263	100
0.872812567861423	0.380741924032962	100
0.868019510488393	0.391712985268687	101
0.865648430744803	0.385901242860292	101
0.858859045413112	0.395961724403652	102
0.86514476119365	0.38579132890255	102
0.665897080891598	0.636547631317499	103
0.676184493715956	0.623600631132224	103
0.662297065115497	0.633885773295165	104
0.669186361958381	0.630465035756809	104
0.719749929720476	0.638835213590939	105
0.734057659905016	0.630273065604653	105
0.734688939804589	0.626097665547234	105
0.746834183631521	0.616210060412468	105
0.747485583776989	0.609410419310036	105
0.751891002158891	0.605824195554318	105
0.750977417654813	0.60037469446386	105
0.761259406218765	0.596463135149031	105
0.762235929594262	0.592468144958473	105
0.768768402480336	0.58803648451963	105
0.771556206413744	0.589017370803963	105
0.683900813340072	0.63814105069417	106
0.685098318023727	0.634878787816251	106
0.689415482241516	0.637635446829672	106
0.691469402369871	0.634725950884206	106
0.69402264460819	0.637138844910552	106
0.695826807771941	0.636538819542053	106
0.698793811735376	0.638598756466012	106
0.702404676724777	0.636957344338107	106
0.691462246196369	0.630454470665742	107
0.691908632427583	0.634774275366849	107
0.709280738732364	0.686328046444308	108
0.709829919995814	0.68226971346303	108
0.702404676724777	0.636957344338107	109
0.708937764540411	0.640284465396756	109
0.71417578369634	0.635581242292681	109
0.719749929720476	0.638835213590939	109
0.733496898160681	0.7026228237247	110
0.740748058197319	0.672792864298778	110
0.744664579187265	0.667334456774297	110
0.715178622317554	0.66197307684941	111
0.719749929720476	0.638835213590939	111
0.773669295507524	0.694368671722367	7
0.806604767606048	0.697491504222174	7
0.812642380083908	0.696349347864659	7
0.814561841847609	0.694698886888475	7
0.824511743519763	0.691789296284433	7
0.826582014680508	0.689348498444641	7
0.671687013869583	0.71510207409563	112
0.683638437162219	0.695589094520103	112
0.708749330872155	0.678683726780144	112
0.675464537234444	0.716091582838253	113
0.688410450510037	0.70701843033191	113
0.70162420369572	0.709980420001299	113
0.705793752272241	0.700678248316941	113
0.655440162180126	0.70848194317719	114
0.676265091730056	0.689801419268062	114
0.685395434259261	0.678984615695815	114
0.684466422502108	0.676693053498248	114
0.693601688622719	0.662036703615861	114
0.700202910356569	0.658268789970544	114
0.649152677092126	0.655208305067231	115
0.655066180442122	0.653989824049491	115
0.663382079239027	0.64076121715648	115
0.846931435406172	0.382439334810474	116
0.841994494211014	0.393365435780543	116
0.825925997023437	0.462775329607561	117
0.83745742688926	0.451324153247904	117
0.843554131466349	0.433076840711498	117
0.844822885572824	0.422449355145694	117
0.840511876883027	0.407094008809661	117
0.832963101326832	0.402967548942023	118
0.827688995223592	0.412609316372177	118
0.824850485916063	0.414500071983158	118
0.823714882063951	0.418649840885755	118
0.81766241986821	0.422100331064535	118
0.81565928198017	0.427910321010089	118
0.812121167035611	0.430625477780639	118
0.66504505097494	0.62846005538533	119
0.668099693480439	0.630089575496534	119
0.766546438307548	0.689783084498676	8
0.770073088416758	0.684301035355047	8
0.776716628799618	0.683216536304182	8
0.780404320512148	0.675018383804235	8
0.785046454227576	0.672711234494349	8
0.795743011957934	0.676873321803634	8
0.783979099246727	0.414990515125324	120
0.793860136425568	0.407170237958529	120
0.804896899087396	0.408851920062248	120
0.813694423457219	0.414743303592177	120
0.817411238455292	0.409404995629418	120
0.819707568247993	0.409094062671244	120
0.821849126225925	0.410049886604995	120
0.832963101326832	0.402967548942023	120
0.778394527812094	0.689329784188167	9
0.780089507739569	0.6902550504572	9
0.785891943592779	0.678834431762261	9
0.788614461119626	0.678747874595158	9
0.797637852302161	0.680960743962519	9
0.845584160750325	0.380069222196955	121
0.85261510952573	0.372792356041915	121
0.846931435406172	0.382439334810474	122
0.845584160750325	0.380069222196955	122
0.846573265252217	0.382640874859468	123
0.845584160750325	0.380069222196955	123
0.293332443210793	0.908813745366825	10
0.300197425406493	0.904032539798261	10
0.305342613051024	0.891094303632752	10
0.326492396453056	0.890368730291296	10
0.333194528958633	0.884207300338924	10
0.33626367493789	0.872968655509314	10
0.812552895368188	0.319623562112767	124
0.825211079778868	0.312508676396625	124
0.825006757660368	0.304353826358068	124
0.771273132454799	0.428370111828961	125
0.775439834212154	0.426622007546046	125
0.776339722683765	0.42089364740492	125
